"BehaviorSpace results (NetLogo 6.2.2)"
"Segregation.nlogo"
"experiment"
"04/24/2025 22:31:15:177 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-unhappy"
"384","90","55","37","0.042662116040955635"
"388","90","55","12","3.8346825734980827"
"386","90","55","35","0.46610169491525427"
"385","90","55","38","0.042936882782310004"
"387","90","55","14","3.1623931623931623"
"384","90","55","38","0"
"389","90","55","9","5.6054771074026535"
"390","90","55","1","41.688199827734714"
"391","90","60","0","69.22746781115879"
"388","90","55","13","3.067746058798466"
"386","90","55","36","0.38135593220338987"
"385","90","55","39","0.08587376556462001"
"387","90","55","15","2.6923076923076925"
"389","90","55","10","5.348737697903295"
"392","90","60","0","69.4077545803153"
"388","90","55","14","2.812100553898594"
"386","90","55","37","0.2966101694915254"
"385","90","55","40","0.042936882782310004"
"390","90","55","2","28.983634797588287"
"387","90","55","16","2.564102564102564"
"389","90","55","11","4.7496790757381255"
"391","90","60","1","52.87553648068669"
"388","90","55","15","2.513847464848743"
"385","90","55","41","0.042936882782310004"
"386","90","55","38","0.2966101694915254"
"389","90","55","12","3.594351732991014"
"387","90","55","17","2.3504273504273505"
"390","90","55","3","20.025839793281655"
"385","90","55","42","0"
"388","90","55","16","2.2155943757988923"
"392","90","60","1","52.96122709842352"
"386","90","55","39","0.2966101694915254"
"389","90","55","13","2.5246041934103554"
"387","90","55","18","2.0940170940170937"
"391","90","60","2","42.48927038626609"
"388","90","55","17","2.0451640391989776"
"390","90","55","4","14.771748492678723"
"386","90","55","40","0.2966101694915254"
"393","90","60","0","66.9058674546222"
"387","90","55","19","1.4957264957264957"
"389","90","55","14","2.652973898160034"
"392","90","60","2","41.031103536429484"
"388","90","55","18","1.8321261184490838"
"386","90","55","41","0.423728813559322"
"390","90","55","5","12.101636520241172"
"391","90","60","3","36.00858369098712"
"387","90","55","20","1.4957264957264957"
"389","90","55","15","2.396234488660676"
"386","90","55","42","0.46610169491525427"
"388","90","55","19","1.6190881976991904"
"387","90","55","21","1.5811965811965811"
"390","90","55","6","9.25925925925926"
"393","90","60","1","51.329674968341074"
"389","90","55","16","1.8399657680787334"
"392","90","60","3","32.63740945888368"
"386","90","55","43","0.2966101694915254"
"388","90","55","20","1.4486578610992757"
"391","90","60","4","30.429184549356226"
"387","90","55","22","1.153846153846154"
"390","90","55","7","8.13953488372093"
"389","90","55","17","1.6688061617458279"
"386","90","55","44","0.211864406779661"
"388","90","55","21","1.0225820195994888"
"387","90","55","23","1.1111111111111112"
"392","90","60","4","25.82019599488709"
"391","90","60","5","24.721030042918454"
"389","90","55","18","1.4120667522464698"
"393","90","60","2","40.18573237653018"
"390","90","55","8","6.416881998277348"
"386","90","55","45","0.2542372881355932"
"388","90","55","22","0.8521516829995739"
"387","90","55","24","0.8974358974358974"
"389","90","55","19","1.2409071459135643"
"390","90","55","9","4.7803617571059425"
"392","90","60","5","22.368981678738816"
"386","90","55","46","0.211864406779661"
"388","90","55","23","0.8095440988495952"
"391","90","60","6","21.84549356223176"
"393","90","60","3","33.30519206416209"
"387","90","55","25","0.9829059829059829"
"389","90","55","20","1.1125374411638853"
"386","90","55","47","0.1271186440677966"
"390","90","55","10","3.919035314384152"
"388","90","55","24","0.9799744354495101"
"391","90","60","7","18.369098712446352"
"392","90","60","6","18.32126118449084"
"389","90","55","21","0.9413778348309799"
"387","90","55","26","0.7264957264957265"
"386","90","55","48","0.1271186440677966"
"390","90","55","11","3.574504737295435"
"388","90","55","25","0.9373668512995312"
"393","90","60","4","27.479949345715493"
"389","90","55","22","0.8557980316645273"
"387","90","55","27","0.641025641025641"
"392","90","60","7","15.551768214742223"
"391","90","60","8","15.493562231759656"
"386","90","55","49","0.1271186440677966"
"390","90","55","12","3.488372093023256"
"388","90","55","26","1.0651896037494673"
"389","90","55","23","0.8130081300813009"
"387","90","55","28","0.641025641025641"
"386","90","55","50","0.211864406779661"
"393","90","60","5","22.498944702406078"
"390","90","55","13","3.05770887166236"
"388","90","55","27","0.8947592671495527"
"391","90","60","9","12.918454935622318"
"392","90","60","8","13.932680017043033"
"389","90","55","24","0.6418485237483954"
"387","90","55","29","0.5128205128205128"
"386","90","55","51","0.1694915254237288"
"388","90","55","28","0.6817213463996591"
"390","90","55","14","2.627045650301464"
"393","90","60","6","19.37526382439848"
"391","90","60","10","11.201716738197424"
"392","90","60","9","11.802300809544098"
"389","90","55","25","0.599058622165169"
"387","90","55","30","0.4700854700854701"
"386","90","55","52","0.1271186440677966"
"390","90","55","15","2.1533161068044793"
"388","90","55","29","0.5965061780997017"
"391","90","60","11","10.300429184549357"
"389","90","55","26","0.5562687205819427"
"387","90","55","31","0.38461538461538464"
"392","90","60","10","11.12057946314444"
"393","90","60","7","16.547066272688898"
"386","90","55","53","0.0423728813559322"
"390","90","55","16","1.9810508182601205"
"388","90","55","30","0.6391137622496805"
"389","90","55","27","0.5562687205819427"
"387","90","55","32","0.38461538461538464"
"391","90","60","12","8.841201716738198"
"386","90","55","54","0.0423728813559322"
"388","90","55","31","0.5538985939497231"
"392","90","60","11","9.41627609714529"
"390","90","55","17","1.8518518518518516"
"393","90","60","8","14.647530603630225"
"389","90","55","28","0.47068891741548996"
"387","90","55","33","0.38461538461538464"
"386","90","55","55","0.0423728813559322"
"388","90","55","32","0.4686834256497656"
"391","90","60","13","7.939914163090128"
"390","90","55","18","1.7226528854435832"
"392","90","60","12","8.265871325095867"
"389","90","55","29","0.5134788189987163"
"393","90","60","9","13.043478260869565"
"387","90","55","34","0.2991452991452992"
"386","90","55","56","0.0423728813559322"
"388","90","55","33","0.34086067319982954"
"390","90","55","19","1.8949181739879413"
"391","90","60","14","7.854077253218884"
"392","90","60","13","7.285896889646357"
"389","90","55","30","0.5134788189987163"
"387","90","55","35","0.2564102564102564"
"386","90","55","57","0"
"388","90","55","34","0.42607584149978694"
"393","90","60","10","10.38412832418742"
"390","90","55","20","1.335055986218777"
"391","90","60","15","6.9527896995708165"
"389","90","55","31","0.3423192126658109"
"392","90","60","14","7.2006817213464"
"387","90","55","36","0.2564102564102564"
"388","90","55","35","0.4686834256497656"
"390","90","55","21","1.335055986218777"
"394","90","60","0","68.07511737089203"
"393","90","60","11","9.66652596032081"
"391","90","60","16","6.437768240343347"
"389","90","55","32","0.21394950791613182"
"392","90","60","15","6.263314870046869"
"388","90","55","36","0.5112910097997444"
"387","90","55","37","0.3418803418803419"
"390","90","55","22","1.2489233419465977"
"391","90","60","17","5.92274678111588"
"393","90","60","12","8.695652173913043"
"389","90","55","33","0.12836970474967907"
"388","90","55","37","0.3834682573498083"
"387","90","55","38","0.2564102564102564"
"392","90","60","16","5.794631444397103"
"390","90","55","23","1.03359173126615"
"389","90","55","34","0.12836970474967907"
"391","90","60","18","6.1373390557939915"
"394","90","60","1","51.72855313700384"
"393","90","60","13","7.766990291262135"
"388","90","55","38","0.3834682573498083"
"387","90","55","39","0.38461538461538464"
"392","90","60","17","5.624201107797188"
"390","90","55","24","0.7321274763135228"
"389","90","55","35","0.08557980316645272"
"391","90","60","19","5.3218884120171674"
"393","90","60","14","6.500633178556353"
"387","90","55","40","0.38461538461538464"
"388","90","55","39","0.4686834256497656"
"392","90","60","18","5.24073285044738"
"389","90","55","36","0.12836970474967907"
"390","90","55","25","0.6459948320413437"
"391","90","60","20","5.064377682403434"
"394","90","60","2","42.765685019206146"
"387","90","55","41","0.4273504273504274"
"388","90","55","40","0.2982530890498509"
"393","90","60","15","6.205149852258337"
"392","90","60","19","5.24073285044738"
"389","90","55","37","0.08557980316645272"
"390","90","55","26","0.516795865633075"
"391","90","60","21","4.978540772532189"
"387","90","55","42","0.38461538461538464"
"388","90","55","41","0.2556455048998722"
"393","90","60","16","5.7830308146897424"
"389","90","55","38","0.08557980316645272"
"390","90","55","27","0.516795865633075"
"392","90","60","20","4.857264593097571"
"394","90","60","3","35.083226632522404"
"391","90","60","22","4.63519313304721"
"387","90","55","43","0.2564102564102564"
"388","90","55","42","0.34086067319982954"
"390","90","55","28","0.4737295434969853"
"389","90","55","39","0.08557980316645272"
"393","90","60","17","5.90966652596032"
"392","90","60","21","4.601619088197699"
"387","90","55","44","0.17094017094017094"
"388","90","55","43","0.34086067319982954"
"391","90","60","23","4.6781115879828326"
"393","90","60","18","5.656395103419165"
"389","90","55","40","0.04278990158322636"
"394","90","60","4","30.34571062740077"
"392","90","60","22","4.431188751597785"
"390","90","55","29","0.4737295434969853"
"387","90","55","45","0.17094017094017094"
"388","90","55","44","0.2556455048998722"
"391","90","60","24","3.9055793991416308"
"389","90","55","41","0.04278990158322636"
"393","90","60","19","4.727733220768257"
"392","90","60","23","4.090328078397955"
"390","90","55","30","0.516795865633075"
"387","90","55","46","0.2564102564102564"
"388","90","55","45","0.21303792074989347"
"394","90","60","5","25.224071702944943"
"391","90","60","25","3.6909871244635193"
"389","90","55","42","0.08557980316645272"
"390","90","55","31","0.3875968992248062"
"393","90","60","20","4.727733220768257"
"387","90","55","47","0.2991452991452992"
"392","90","60","24","3.6642522368981676"
"388","90","55","46","0.21303792074989347"
"391","90","60","26","3.2188841201716736"
"389","90","55","43","0.04278990158322636"
"394","90","60","6","19.547588561673066"
"390","90","55","32","0.2153316106804479"
"387","90","55","48","0.3418803418803419"
"388","90","55","47","0.17043033659991477"
"392","90","60","25","3.877290157648061"
"393","90","60","21","4.305614183199662"
"391","90","60","27","2.832618025751073"
"389","90","55","44","0.04278990158322636"
"390","90","55","33","0.17226528854435832"
"394","90","60","7","16.51728553137004"
"393","90","60","22","4.094554664415365"
"392","90","60","26","3.877290157648061"
"387","90","55","49","0.4700854700854701"
"388","90","55","48","0.17043033659991477"
"390","90","55","34","0.12919896640826875"
"391","90","60","28","3.2188841201716736"
"389","90","55","45","0"
"387","90","55","50","0.2564102564102564"
"392","90","60","27","3.749467405198125"
"393","90","60","23","4.094554664415365"
"388","90","55","49","0.1278227524499361"
"394","90","60","8","14.297908664105845"
"390","90","55","35","0.17226528854435832"
"391","90","60","29","2.96137339055794"
"395","90","60","0","67.7886663826161"
"387","90","55","51","0.2136752136752137"
"392","90","60","28","3.6642522368981676"
"388","90","55","50","0.08521516829995739"
"393","90","60","24","3.8834951456310676"
"390","90","55","36","0.17226528854435832"
"394","90","60","9","13.10285958173282"
"391","90","60","30","2.6609442060085837"
"388","90","55","51","0.08521516829995739"
"387","90","55","52","0.17094017094017094"
"390","90","55","37","0.17226528854435832"
"392","90","60","29","3.4512143161482745"
"393","90","60","25","4.094554664415365"
"391","90","60","31","2.4463519313304722"
"387","90","55","53","0.2564102564102564"
"394","90","60","10","11.95049082373026"
"388","90","55","52","0.08521516829995739"
"395","90","60","1","53.30208777162335"
"390","90","55","38","0.2153316106804479"
"392","90","60","30","3.365999147848317"
"393","90","60","26","3.9679189531447867"
"391","90","60","32","2.4463519313304722"
"387","90","55","54","0.1282051282051282"
"388","90","55","53","0.1278227524499361"
"390","90","55","39","0.2153316106804479"
"394","90","60","11","11.011523687580025"
"391","90","60","33","2.6180257510729614"
"392","90","60","31","3.110353642948445"
"393","90","60","27","3.8412832418742084"
"387","90","55","55","0.08547008547008547"
"388","90","55","54","0.1278227524499361"
"390","90","55","40","0.2153316106804479"
"395","90","60","2","44.14145717937793"
"391","90","60","34","2.532188841201717"
"394","90","60","12","9.603072983354673"
"392","90","60","32","2.8973157221985515"
"393","90","60","28","3.9257070493879276"
"387","90","55","56","0.042735042735042736"
"388","90","55","55","0.1278227524499361"
"390","90","55","41","0.12919896640826875"
"391","90","60","35","2.4892703862660945"
"392","90","60","33","2.8973157221985515"
"394","90","60","13","8.8348271446863"
"387","90","55","57","0.042735042735042736"
"393","90","60","29","3.081468974250739"
"388","90","55","56","0.08521516829995739"
"390","90","55","42","0.12919896640826875"
"395","90","60","3","34.980826587132505"
"392","90","60","34","2.7268853855986364"
"391","90","60","36","2.4892703862660945"
"394","90","60","14","7.8531796841656"
"387","90","55","58","0.042735042735042736"
"388","90","55","57","0.08521516829995739"
"393","90","60","30","3.334740396791895"
"390","90","55","43","0.08613264427217916"
"392","90","60","35","2.812100553898594"
"391","90","60","37","2.188841201716738"
"387","90","55","59","0.042735042735042736"
"388","90","55","58","0.04260758414997869"
"393","90","60","31","3.292528493035036"
"394","90","60","15","7.127614169867691"
"390","90","55","44","0.08613264427217916"
"395","90","60","4","29.27141031103536"
"392","90","60","36","2.7694929697486153"
"391","90","60","38","2.2746781115879826"
"387","90","55","60","0.042735042735042736"
"388","90","55","59","0.04260758414997869"
"394","90","60","16","6.615450277422108"
"390","90","55","45","0.08613264427217916"
"393","90","60","32","3.081468974250739"
"391","90","60","39","2.317596566523605"
"395","90","60","5","24.371538133787816"
"392","90","60","37","2.684277801448658"
"387","90","55","61","0.042735042735042736"
"388","90","55","60","0.04260758414997869"
"390","90","55","46","0.08613264427217916"
"393","90","60","33","3.0392570704938793"
"394","90","60","17","6.103286384976526"
"391","90","60","40","1.9313304721030045"
"388","90","55","61","0.04260758414997869"
"392","90","60","38","2.5990626331487006"
"387","90","55","62","0.042735042735042736"
"390","90","55","47","0.12919896640826875"
"393","90","60","34","2.912621359223301"
"395","90","60","6","19.30123561994035"
"394","90","60","18","5.80452411438327"
"388","90","55","62","0.04260758414997869"
"391","90","60","41","2.017167381974249"
"392","90","60","39","2.812100553898594"
"387","90","55","63","0.042735042735042736"
"390","90","55","48","0.08613264427217916"
"393","90","60","35","2.743773744195863"
"388","90","55","63","0.04260758414997869"
"394","90","60","19","5.164319248826291"
"392","90","60","40","2.7694929697486153"
"391","90","60","42","1.7167381974248928"
"395","90","60","7","15.551768214742223"
"387","90","55","64","0.042735042735042736"
"390","90","55","49","0.04306632213608958"
"388","90","55","64","0.04260758414997869"
"394","90","60","20","4.9082373026035"
"393","90","60","36","2.7859856479527227"
"391","90","60","43","1.759656652360515"
"392","90","60","41","2.854708138048573"
"390","90","55","50","0.04306632213608958"
"395","90","60","8","13.123135918193437"
"387","90","55","65","0.042735042735042736"
"388","90","55","65","0.04260758414997869"
"394","90","60","21","4.609475032010243"
"393","90","60","37","2.448290417897847"
"391","90","60","44","1.5879828326180259"
"390","90","55","51","0"
"392","90","60","42","2.8973157221985515"
"387","90","55","66","0.042735042735042736"
"388","90","55","66","0.04260758414997869"
"395","90","60","9","11.163187047294418"
"393","90","60","38","2.448290417897847"
"391","90","60","45","1.502145922746781"
"394","90","60","22","4.566794707639778"
"387","90","55","67","0.042735042735042736"
"392","90","60","43","2.641670217298679"
"396","90","60","0","66.95652173913044"
"388","90","55","67","0.04260758414997869"
"395","90","60","10","10.907541542394545"
"393","90","60","39","2.0261713803292527"
"391","90","60","46","1.5450643776824033"
"394","90","60","23","4.566794707639778"
"387","90","55","68","0.042735042735042736"
"392","90","60","44","2.386024712398807"
"388","90","55","68","0"
"395","90","60","11","9.671921602045163"
"391","90","60","47","1.759656652360515"
"387","90","55","69","0.042735042735042736"
"393","90","60","40","2.1105951878429714"
"392","90","60","45","2.1303792074989345"
"394","90","60","24","4.1826717883055915"
"396","90","60","1","54.17391304347826"
"397","90","60","0","66.66666666666666"
"391","90","60","48","2.017167381974249"
"393","90","60","41","2.0261713803292527"
"395","90","60","12","8.265871325095867"
"392","90","60","46","1.8747337025990625"
"387","90","55","70","0.042735042735042736"
"394","90","60","25","4.054630815194195"
"391","90","60","49","1.759656652360515"
"393","90","60","42","2.0261713803292527"
"387","90","55","71","0"
"392","90","60","47","1.7895185342991053"
"395","90","60","13","8.265871325095867"
"396","90","60","2","43.73913043478261"
"394","90","60","26","3.841229193341869"
"391","90","60","50","1.7167381974248928"
"397","90","60","1","51.70940170940172"
"392","90","60","48","1.5764806135492118"
"393","90","60","43","1.646264246517518"
"395","90","60","14","7.328504473796335"
"398","90","60","0","70.85277895630038"
"394","90","60","27","3.798548868971404"
"391","90","60","51","1.5450643776824033"
"392","90","60","49","1.6616957818491693"
"396","90","60","3","34.73913043478261"
"393","90","60","44","1.7728999577880964"
"394","90","60","28","3.713188220230474"
"395","90","60","15","7.243289305496378"
"391","90","60","52","1.4163090128755365"
"397","90","60","2","41.66666666666667"
"392","90","60","50","1.6616957818491693"
"393","90","60","45","1.7306880540312368"
"396","90","60","4","29.565217391304348"
"394","90","60","29","3.329065300896287"
"395","90","60","16","6.391137622496805"
"398","90","60","1","56.51251591005515"
"391","90","60","53","1.3733905579399142"
"392","90","60","51","2.0451640391989776"
"393","90","60","46","1.6884761502743775"
"394","90","60","30","3.0303030303030303"
"397","90","60","3","32.60683760683761"
"395","90","60","17","6.092884533446954"
"391","90","60","54","1.201716738197425"
"396","90","60","5","25.26086956521739"
"393","90","60","47","1.7306880540312368"
"392","90","60","52","1.9173412867490414"
"394","90","60","31","2.774221084080239"
"391","90","60","55","1.2446351931330473"
"395","90","60","18","5.922454196847038"
"398","90","60","2","44.463300806109466"
"393","90","60","48","1.7306880540312368"
"396","90","60","6","21.869565217391305"
"392","90","60","53","2.1303792074989345"
"397","90","60","4","26.752136752136753"
"391","90","60","56","1.2446351931330473"
"394","90","60","32","2.987622705932565"
"395","90","60","19","5.922454196847038"
"393","90","60","49","1.7306880540312368"
"392","90","60","54","1.9173412867490414"
"391","90","60","57","1.0300429184549356"
"394","90","60","33","3.0729833546734953"
"397","90","60","5","22.82051282051282"
"396","90","60","7","18.217391304347828"
"398","90","60","3","35.0445481544336"
"395","90","60","20","5.5389859394972305"
"393","90","60","50","1.7306880540312368"
"392","90","60","55","1.8321261184490838"
"391","90","60","58","0.8583690987124464"
"394","90","60","34","2.9449423815621"
"396","90","60","8","16.391304347826086"
"395","90","60","21","5.112910097997444"
"397","90","60","6","18.974358974358974"
"393","90","60","51","1.8573237653018153"
"392","90","60","56","2.0451640391989776"
"391","90","60","59","0.9871244635193134"
"398","90","60","4","27.535002121340685"
"394","90","60","35","2.774221084080239"
"395","90","60","22","4.985087345547507"
"396","90","60","9","14.130434782608695"
"392","90","60","57","2.087771623348956"
"393","90","60","52","1.8995356690586744"
"397","90","60","7","16.495726495726494"
"391","90","60","60","1.0729613733905579"
"394","90","60","36","2.4327784891165174"
"395","90","60","23","4.644226672347678"
"392","90","60","58","2.1303792074989345"
"396","90","60","10","12.565217391304348"
"393","90","60","53","2.1105951878429714"
"398","90","60","5","23.759015697921086"
"391","90","60","61","1.2446351931330473"
"397","90","60","8","13.846153846153847"
"394","90","60","37","2.2620571916346566"
"392","90","60","59","2.1303792074989345"
"393","90","60","54","2.1950189953566905"
"395","90","60","24","4.516403919897742"
"396","90","60","11","10.391304347826088"
"391","90","60","62","1.201716738197425"
"394","90","60","38","2.2620571916346566"
"397","90","60","9","13.034188034188036"
"398","90","60","6","18.710224862112856"
"392","90","60","60","1.8747337025990625"
"395","90","60","25","4.005112910097997"
"393","90","60","55","1.8151118615449557"
"391","90","60","63","1.0729613733905579"
"396","90","60","12","10.130434782608695"
"394","90","60","39","2.2620571916346566"
"393","90","60","56","1.9417475728155338"
"392","90","60","61","1.7469109501491265"
"397","90","60","10","10.854700854700855"
"391","90","60","64","0.9871244635193134"
"395","90","60","26","3.7920749893481043"
"398","90","60","7","16.5040305473059"
"396","90","60","13","9.086956521739129"
"394","90","60","40","2.1340162185232607"
"392","90","60","62","1.6616957818491693"
"393","90","60","57","1.646264246517518"
"397","90","60","11","10.085470085470085"
"391","90","60","65","0.9012875536480687"
"395","90","60","27","3.749467405198125"
"394","90","60","41","2.2620571916346566"
"398","90","60","8","14.425116673737804"
"396","90","60","14","8.304347826086957"
"392","90","60","63","1.6616957818491693"
"393","90","60","58","1.6040523427606586"
"395","90","60","28","3.4512143161482745"
"391","90","60","66","0.7725321888412017"
"397","90","60","12","8.803418803418804"
"396","90","60","15","7.695652173913044"
"394","90","60","42","2.0913358941527957"
"392","90","60","64","1.7043033659991478"
"393","90","60","59","1.47741663149008"
"398","90","60","9","12.261349172677132"
"391","90","60","67","0.6437768240343348"
"395","90","60","29","3.6642522368981676"
"397","90","60","13","8.931623931623932"
"394","90","60","43","2.0059752454118653"
"396","90","60","16","6.956521739130435"
"393","90","60","60","1.7306880540312368"
"392","90","60","65","1.5764806135492118"
"398","90","60","10","11.58252015273653"
"391","90","60","68","0.7296137339055794"
"395","90","60","30","3.3233915636983387"
"394","90","60","44","2.176696542893726"
"397","90","60","14","7.6923076923076925"
"396","90","60","17","6.391304347826086"
"392","90","60","66","1.5764806135492118"
"391","90","60","69","0.6008583690987125"
"393","90","60","61","1.4352047277332207"
"398","90","60","11","9.800593975392449"
"395","90","60","31","3.2807839795483593"
"394","90","60","45","1.835253947930004"
"397","90","60","15","7.564102564102564"
"396","90","60","18","5.739130434782608"
"392","90","60","67","1.406050276949297"
"391","90","60","70","0.6866952789699571"
"393","90","60","62","1.5196285352469396"
"395","90","60","32","3.365999147848317"
"394","90","60","46","1.6645326504481435"
"398","90","60","12","8.994484514212983"
"397","90","60","16","6.880341880341881"
"391","90","60","71","0.6437768240343348"
"392","90","60","68","1.3634426927993182"
"393","90","60","63","1.6884761502743775"
"396","90","60","19","5.043478260869565"
"395","90","60","33","3.5364294844482314"
"398","90","60","13","7.7216801018243535"
"394","90","60","47","1.3230900554844216"
"391","90","60","72","0.6008583690987125"
"397","90","60","17","6.752136752136752"
"392","90","60","69","1.3634426927993182"
"393","90","60","64","1.3929928239763614"
"396","90","60","20","4.739130434782609"
"395","90","60","34","3.238176395398381"
"391","90","60","73","0.6437768240343348"
"394","90","60","48","1.4084507042253522"
"392","90","60","70","1.278227524499361"
"396","90","60","21","4.043478260869565"
"393","90","60","65","1.3929928239763614"
"397","90","60","18","6.239316239316239"
"398","90","60","14","6.788290199406025"
"395","90","60","35","2.7268853855986364"
"394","90","60","49","1.4084507042253522"
"391","90","60","74","0.6437768240343348"
"396","90","60","22","3.5652173913043477"
"392","90","60","71","1.406050276949297"
"393","90","60","66","1.3507809202195018"
"397","90","60","19","5.9401709401709395"
"398","90","60","15","6.533729316928298"
"394","90","60","50","1.365770379854887"
"395","90","60","36","2.7268853855986364"
"391","90","60","75","0.6437768240343348"
"392","90","60","72","1.406050276949297"
"396","90","60","23","2.8260869565217392"
"397","90","60","20","6.068376068376068"
"393","90","60","67","1.3507809202195018"
"398","90","60","16","6.15188799321171"
"394","90","60","51","1.2804097311139564"
"391","90","60","76","0.6866952789699571"
"395","90","60","37","2.854708138048573"
"396","90","60","24","2.6956521739130435"
"392","90","60","73","1.5764806135492118"
"393","90","60","68","1.2241452089489235"
"397","90","60","21","5.427350427350428"
"398","90","60","17","5.557912600763683"
"395","90","60","38","2.7268853855986364"
"394","90","60","52","1.1523687580025608"
"391","90","60","77","0.6437768240343348"
"392","90","60","74","1.4912654452492544"
"396","90","60","25","2.608695652173913"
"397","90","60","22","5.256410256410256"
"393","90","60","69","1.1819333051920642"
"398","90","60","18","5.218498090793382"
"391","90","60","78","0.6866952789699571"
"394","90","60","53","1.2804097311139564"
"392","90","60","75","1.7469109501491265"
"395","90","60","39","2.513847464848743"
"396","90","60","26","2.5217391304347827"
"393","90","60","70","1.2241452089489235"
"397","90","60","23","4.82905982905983"
"398","90","60","19","5.176071277047094"
"394","90","60","54","1.2377294067434912"
"391","90","60","79","0.8154506437768241"
"395","90","60","40","2.7268853855986364"
"392","90","60","76","1.7895185342991053"
"396","90","60","27","2.3043478260869565"
"393","90","60","71","1.1819333051920642"
"397","90","60","24","4.743589743589744"
"398","90","60","20","4.794229953330505"
"394","90","60","55","0.9389671361502347"
"395","90","60","41","2.3008095440988496"
"391","90","60","80","0.6866952789699571"
"392","90","60","77","1.533873029399233"
"393","90","60","72","1.2241452089489235"
"396","90","60","28","1.956521739130435"
"397","90","60","25","4.743589743589744"
"391","90","60","81","0.8154506437768241"
"394","90","60","56","0.9816474605207"
"395","90","60","42","2.513847464848743"
"398","90","60","21","4.242681374628765"
"392","90","60","78","1.7043033659991478"
"396","90","60","29","1.6956521739130437"
"393","90","60","73","1.1397214014352046"
"397","90","60","26","4.743589743589744"
"391","90","60","82","0.7296137339055794"
"394","90","60","57","1.1096884336320956"
"398","90","60","22","3.8608400509121767"
"395","90","60","43","2.386024712398807"
"392","90","60","79","1.6616957818491693"
"396","90","60","30","1.652173913043478"
"393","90","60","74","1.2663571127057829"
"397","90","60","27","4.444444444444445"
"394","90","60","58","1.1096884336320956"
"391","90","60","83","0.6866952789699571"
"398","90","60","23","3.8184132371658888"
"395","90","60","44","2.1729867916489134"
"392","90","60","80","1.4486578610992757"
"393","90","60","75","1.4352047277332207"
"396","90","60","31","1.608695652173913"
"391","90","60","84","0.6437768240343348"
"394","90","60","59","0.8962868117797695"
"397","90","60","28","4.700854700854701"
"395","90","60","45","2.087771623348956"
"392","90","60","81","1.5764806135492118"
"398","90","60","24","3.648705982180738"
"393","90","60","76","1.2241452089489235"
"396","90","60","32","1.3478260869565217"
"391","90","60","85","0.5579399141630901"
"397","90","60","29","4.743589743589744"
"394","90","60","60","0.810926163038839"
"392","90","60","82","1.533873029399233"
"395","90","60","46","2.087771623348956"
"396","90","60","33","1.2173913043478262"
"398","90","60","25","3.1395842172252864"
"393","90","60","77","1.4352047277332207"
"391","90","60","86","0.6008583690987125"
"394","90","60","61","0.9389671361502347"
"397","90","60","30","4.615384615384616"
"395","90","60","47","1.9599488708990203"
"396","90","60","34","1.0434782608695654"
"392","90","60","83","1.533873029399233"
"393","90","60","78","1.2663571127057829"
"398","90","60","26","3.3941450997030125"
"391","90","60","87","0.7296137339055794"
"394","90","60","62","0.8536064874093043"
"397","90","60","31","3.9316239316239314"
"396","90","60","35","1.2173913043478262"
"392","90","60","84","1.5764806135492118"
"395","90","60","48","2.1729867916489134"
"393","90","60","79","1.3507809202195018"
"398","90","60","27","3.182011030971574"
"391","90","60","88","0.6437768240343348"
"394","90","60","63","0.7255655142979087"
"397","90","60","32","4.230769230769231"
"396","90","60","36","1.0434782608695654"
"395","90","60","49","2.0025564550489987"
"392","90","60","85","1.4486578610992757"
"393","90","60","80","1.3085690164626425"
"391","90","60","89","0.6437768240343348"
"398","90","60","28","3.1395842172252864"
"394","90","60","64","0.6828851899274435"
"392","90","60","86","1.278227524499361"
"396","90","60","37","1.0869565217391304"
"397","90","60","33","4.358974358974359"
"393","90","60","81","1.3929928239763614"
"398","90","60","29","3.1395842172252864"
"395","90","60","50","2.1303792074989345"
"391","90","60","90","0.5579399141630901"
"394","90","60","65","0.7682458386683738"
"392","90","60","87","1.1077971878994461"
"396","90","60","38","0.9130434782608696"
"397","90","60","34","3.6752136752136755"
"395","90","60","51","1.9173412867490414"
"393","90","60","82","1.3507809202195018"
"391","90","60","91","0.4721030042918455"
"398","90","60","30","2.8850233347475602"
"394","90","60","66","0.7255655142979087"
"396","90","60","39","0.9565217391304347"
"392","90","60","88","1.2356199403493822"
"395","90","60","52","2.0025564550489987"
"397","90","60","35","3.6752136752136755"
"393","90","60","83","1.2241452089489235"
"398","90","60","31","2.8425965210012727"
"391","90","60","92","0.6008583690987125"
"394","90","60","67","0.8962868117797695"
"396","90","60","40","0.9565217391304347"
"392","90","60","89","1.1077971878994461"
"397","90","60","36","3.7606837606837606"
"395","90","60","53","1.7469109501491265"
"393","90","60","84","1.1397214014352046"
"391","90","60","93","0.5579399141630901"
"394","90","60","68","0.6828851899274435"
"398","90","60","32","2.672889266016122"
"396","90","60","41","0.826086956521739"
"392","90","60","90","1.278227524499361"
"397","90","60","37","3.376068376068376"
"395","90","60","54","1.6190881976991904"
"393","90","60","85","0.9286618826509077"
"391","90","60","94","0.5579399141630901"
"394","90","60","69","0.8536064874093043"
"398","90","60","33","2.6304624522698346"
"396","90","60","42","0.6521739130434783"
"392","90","60","91","1.2356199403493822"
"397","90","60","38","3.4615384615384617"
"395","90","60","55","1.5764806135492118"
